source_url	parsed_url
https://regex101.com/	https://regex101.com/static/quickref.b884f8ec299793e8e776.chunk.js
https://regex101.com/	https://regex101.com/static/assets/icon-120.png
https://regex101.com/	https://discord.gg/wUA6F6YqSs
https://regex101.com/	https://web.libera.chat/?nick=re101-magpie-?&amp;chan=#regex
https://regex101.com/	https://www.paypal.com/donate/?hosted_button_id=83QZGPDJEX4MN
https://regex101.com/	https://turnonjs.com
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-hard.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/smarter-living
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/how-to-find-a-hobby-guide.html
https://www.nytimes.com/guides/	https://www.tbrandstudio.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-cooking.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/fashion/how-to-dress-up.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/guides/a-guide-to-sleep-apnea.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-sale
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2022/guide/2022-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/well/family/well-caregiver-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-index
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid2
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/cookie-policy#how-do-i-manage-trackers
https://www.nytimes.com/guides/	https://www.nytimes.com/sitemap/
https://www.nytimes.com/guides/	https://www.nytco.com/careers/
https://www.nytimes.com/guides/	https://www.nytimes.com/ca/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://www.nytimes.com/subscription?campaignId=37WXW
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/smarter-living/guide-sugar.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-tech.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/well/move/well-runningforwomen-guide-interactive.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mktg
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/guide-mindfulwork.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid1
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#stream-panel
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-notice
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-food.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/realestate/real-estate-decorating-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-entertainment.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-content
https://www.nytimes.com/guides/	https://www.nytimes.com/section/todayspaper
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015727108-Accessibility
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2023/guide/fathers-day-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/privacy-policy
https://www.nytimes.com/guides/	https://www.nytimes.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-make-the-world-a-better-place.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/favicon-d2483f10ef688e6f89e23806b9700298.ico
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-subheader
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/how-to-use-yoga-to-relax.html
https://www.nytimes.com/guides/	https://www.nytimes.com/svc/collections/v1/publish/https://www.nytimes.com/spotlight/guides/rss.xml
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us
https://www.nytimes.com/guides/	https://www.nytco.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-sponsor
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-home.html
https://www.nytimes.com/guides/	https://www.nytimes.com/international/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-Us
https://www.nytimes.com/guides/	https://nytmediakit.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2021/guide/2021-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png
https://www.nytimes.com/guides/	https://g1.nyt.com/fonts/css/web-fonts.7705b21d4573b168a8aaebc4ff17d395d2458dca.css
https://www.nytimes.com/guides/	https://www.nytimes.com/spotlight/guides
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/global-f449cfd9976ad673ef2b7ab5098b85be.css
